,titleID,Authors,Journal,publisher,year,cited_num,cites_per_year,date,cited_num_mod,cites_per_year_mod
3605,CRISPR-Cpf1 editing and hairy root evaluation of gene targets to obtain low phytate soybean.,"Jessica Carrijo, Peter LaFayette, Giovanni R Vianna, Francisco Aragao, Wayne Parrott",Embrapa Recursos Genéticos e Biotecnologia-Resumo em anais de congresso (ALICE),"In Vitro Cellular & Developmental Biology-Animal, v. 55, Suppl 1, S60-S61, 2019.",2019,0,0.0,2019-01-01,1,0.45117428924598274
3606,Biosecurity for fishfarming cage systems due to the highly clogged screen aggravated by Limnoperna fortunei.,"GR Vianna, TM Oliveira, EA Teixeira, RR Nicolino, WR Boscolo, MX Silva, JPA Haddad",Arquivo Brasileiro de Medicina Veterinária e Zootecnia,FEPMVZ-Editora,2019,0,0.0,2019-01-01,1,0.45117428924598274
3607,Basic aspects for choosing crops for recombinant production of therapeutic and industrial molecules.,"Nicolau B da Cunha, Michel L Leite, Lorena SL Costa, Victor A Cunha, Simoni C Dias, Giovanni R Vianna, Elíbio L Rech",Embrapa Recursos Genéticos e Biotecnologia-Artigo em periódico indexado (ALICE),"The International Journal of Engineering and Science (IJES), II, v. 7, n. 8, p. 51-56, 2018.",2018,0,0.0,2018-01-01,1,0.31090289608177174
3608,Metabolic engineering of fatty acids from soybean seeds,"Alex Machado, André Murad, Giovanni Vianna, Nicolau Cunha, Cíntia Coelho, Marly Coelho, Elibio Rech",BMC Proceedings,BioMed Central,2014,0,0.0,2014-10-01,1,0.15453005927180355
3609,Recombinant proteins in plants.,"EL RECH FILHO, GR VIANNA, AM MURAD, Nicolau Cunha, CC LACORTE, ACG de ARAUJO, Marcelo Brigido, Waters Michael, Aparecida Fontes, O BARRY, Simpson Andrew, Caballero Otavia",Embrapa Recursos Genéticos e Biotecnologia-Resumo em anais de congresso (ALICE),"BMC Proceedings, v. 8, suppl, P. 01, 2014.(Open access)",2014,0,0.0,2014-01-01,1,0.13851992409867173
3616,Correct targeting of proinsulin in protein storage vacuoles of transgenic soybean seeds.,"NB da CUNHA FILHO, ACG de ARAUJO, A Leite, AM Murad, GR Vianna, EL RECH FILHO",Embrapa Recursos Genéticos e Biotecnologia-Artigo em periódico indexado (ALICE),"Genetics and Molecular Research, v. 9, n. 2: p. 1163-1170, 2010.",2010,0,0.0,2010-01-01,1,0.089111328125
3617,Expression of functional recombinant proteins in transgenic soybean seeds,"N Cunha, L Madeira, A Melro, G Vianna, T Cipriano, C Soares, A Araujo, C Lacorte, F Aragão, E Rech",New Biotechnology,couldnt find,2009,0,0.0,2009-01-01,1,0.08182021968168572
3621,"The change in plasma GABA, glutamine and glutamate levels in fluoxetine-or S-citalopram-treated female patients with major depression","Esra Küçükibrahimoğlu, Melek Z Saygın, Mecit Çalışkan, Okan K Kaplan, Cüneyt Ünsal, M Zafer Gören",European journal of clinical pharmacology,Springer-Verlag,2009,116,9.823665893271462,2009-06-01,117,9.908352668213457
3623,The relationship between UGT1A4 polymorphism and serum concentration of lamotrigine in patients with epilepsy,"Medine Idrizoglu Gulcebi, Aydan Ozkaynakcı, Mehmet Zafer Goren, Rezzan Gulhan Aker, Cigdem Ozkara, Filiz Yılmaz Onat",Epilepsy research,Elsevier,2011,98,9.991620111731843,2011-06-01,99,10.093575418994414
3624,Prescription audit adjunct to rational pharmacotherapy education improves prescribing skills of medical students,"Ahmet Akici, M Zafer Gören, Cenk Aypak, Berna Terzioğlu, Şule Oktay",European journal of clinical pharmacology,Springer-Verlag,2005,68,4.393697999645955,2005-10-01,69,4.458311205523102
3625,Comparison of rational pharmacotherapy decision-making competence of general practitioners with intern doctors,"A Akici, S Kalaca, MZ Gören, AG Akkan, A Karaalp, D Demir, Ü Uğurlu, Ş Oktay",European journal of clinical pharmacology,Springer-Verlag,2004,56,3.298370179118929,2004-04-01,57,3.357269646603195
3626,Quercetin protects radiation-induced DNA damage and apoptosis in kidney and bladder tissues of rats,"H Özyurt, Ö Çevik, ZÜLEYHA Özgen, AS Özden, S Çadırcı, MA Elmas, FERİHA Ercan, MZ Gören, GÖKSEL Şener",Free radical research,Taylor & Francis,2014,46,7.108382726502963,2014-10-01,47,7.262912785774767
3627,The change in muscarinic receptor subtypes in different brain regions of rats treated with fluoxetine or propranolol in a model of post-traumatic stress disorder,"Aslı Aykaç, Banu Aydın, Hülya Cabadak, M Zafer Gören",Behavioural brain research,Elsevier,2012,31,3.5359375,2012-06-15,32,3.6500000000000004
3629,Fluoxetine partly exerts its actions through GABA: a neurochemical evidence,"M Zafer Gören, Esra Küçükibrahimoglu, Kemal Berkman, Berna Terzioglu",Neurochemical research,Kluwer Academic Publishers-Plenum Publishers,2007,29,2.1388159224085674,2007-09-01,30,2.2125681955950696
3630,Fatigue of cholestasis and the serotoninergic neurotransmitter system in the rat,"Turgay Çelik, M Zafer Gören, Kubilay Çınar, Hakan Gürdal, F Oğuz Önder, Akif Tan, Berna Terzioğlu, A Mithat Bozdayı, Hakan Bozkaya, Özden Uzunalimoğlu, Cihan Yurdaydin",Hepatology,"Wiley Subscription Services, Inc., A Wiley Company",2005,27,1.6898148148148149,2005-04-01,28,1.752400548696845
3631,The role of amygdala and hypothalamus in GABAA antagonist bicuculline-induced cardiovascular responses in conscious rats,"Zafer Gören, Neslihan Aslan, Kemal Berkman, Filiz Onat",Brain research,Elsevier,1996,27,1.0871483728626585,1996-05-25,28,1.1274131274131274
3632,Investigation of extracellular L-citrulline concentration in the striatum during alcohol withdrawal in rats,"MZ Gören, FEYZA Aricioglu-Kartal, T Yurdun, IT Uzbay",Neurochemical research,Kluwer Academic Publishers-Plenum Publishers,2001,26,1.3462902539367287,2001-12-01,27,1.3980706483189105
3633,Effect of agmatine on brain L-citrulline production during morphine withdrawal in rats: a microdialysis study in nucleus accumbens,"Hasan Yananlı, M Zafer Gören, Kemal Berkman, Feyza Arıcıoğlu",Brain research,Elsevier,2007,23,1.6291480690859694,2007-02-09,24,1.6999805938288375
3634,"Evaluation of the analgesic and anti-inflammatory activities of some thiazolo [4, 5-d] pyrimidines","Ayla Balkan, Zafer Gören, Hüsne Urgun, Ünsal Çalιş, A Nur Çakar, Pergin Atilla, Tayfun Uzbay",Arzneimittelforschung,Editio Cantor Verlag,2002,20,1.0630551914955584,2002-06-01,21,1.1162079510703364
3635,Role of endothelin-1 in a cirrhotic rat model with endotoxin induced acute renal failure,"Osman Özdogan, M Zafer Gören, Siret Ratip, Adnan Giral, Haidi Moini, Firuze Enç, Serpil Birsel, Kemal Berkman, Nurdan Tözün",Hepatology research,No longer published by Elsevier,2002,19,1.028169014084507,2002-10-01,20,1.0822831727205338
3636,Cardiovascular responses to NMDA injected into nuclei of hypothalamus or amygdala in conscious rats,"MZ Gören, K Berkman, F Onat",Pharmacology,Karger Publishers,2000,19,0.8949541876371144,2000-01-01,20,0.9420570396180151
3637,Evidence for the presence of muscarinic M2 and M4 receptors in guinea‐pig gallbladder smooth muscle,"Şule Oktay, H Cabadak, E Iskender, Z Gören, E Çallşkan, O Orun, N Aslan, A Karaalp, A Tolun, NB Ulusoy, AI Levey, EE El‐Fakahany, Beki Kan",Journal of autonomic pharmacology,Blackwell Science Ltd,1998,18,0.7947260191121325,1998-08-01,19,0.8388774646183621
3638,Carbachol-induced pressor responses and muscarinic M1 receptors in the central nucleus of amygdala in conscious rats,"Neslihan Aslan, Zafer Gören, Filiz Onat, Şule Oktay",European journal of pharmacology,Elsevier,1997,18,0.7628004179728318,1997-08-20,19,0.8051782189713225
3639,"Reversal of hemorrhagic shock in rats by oxotremorine: the role of muscarinic and nicotinic receptors, and AV3V region","Filiz Onat, Neslihan Aslan, Zafer Gören, Uǧur Özkutlu, Şule Oktay",Brain research,Elsevier,1994,18,0.6807584706248057,1994-10-17,19,0.7185783856595171
3640,Assessment of therapeutic effect of Inula heterolepsis Boiss in alcoholic rats,"Şahan Saygi, Belma Konuklugil, Osman Kutsal, İ Tayfun Uzbay, Gönen Deniz, Zafer Gören",Phytotherapy Research,"John Wiley & Sons, Ltd.",2003,17,0.9543217471547216,2003-06-01,18,1.010458320516764
3641,Prediction of cyclosporine A blood levels: an application of the adaptive-network-based fuzzy inference system (ANFIS) in assisting drug therapy,"Sezer Gören, Adem Karahoca, Filiz Y Onat, M Zafer Gören",European journal of clinical pharmacology,Springer-Verlag,2008,16,1.2657130472475075,2008-08-01,17,1.3448201127004769
3642,Extracellular Hypothalamic γ-Aminobutyric Acid (GABA) and l-Glutamic Acid Concentrations in Response to Bicuculline in a Genetic Absence Epilepsy Rat Model,"Hasan R Yananli, Berna Terzioglu, M Zafer Goren, Rezzan G Aker, Cenk Aypak, Filiz Y Onat",Journal of pharmacological sciences,The Japanese Pharmacological Society,2008,16,1.2098611974311166,2008-01-01,17,1.2854775222705614
3643,Therapeutic drug monitoring of immunosuppressant drugs in Marmara University Hospital,"Atila Karaalp, Derya Demir, M Zafer Gören, Ahmet Akc, Ece Iskender, Hasan Raci Yananl, Hazan Özyurt, Aydan Özkaynakç, Kemal Berkman, Filiz Onat",Therapeutic drug monitoring,LWW,2004,16,0.9517601043024772,2004-06-01,17,1.011245110821382
3644,Investigation into the role of the cholinergic system in radiation-induced damage in the rat liver and ileum,"Hazan Özyurt, A Sevgi Özden, Özge Çevİk, Zerrin Özgen, Selin Cadirci, Merve Açıkel Elmas, Feriha Ercan, Göksel Şener, MZ Gören",Journal of radiation research,Oxford University Press,2014,15,2.2888795986622075,2014-09-01,16,2.4414715719063547
3645,The effects of ethosuximide on amino acids in genetic absence epilepsy rat model,"Berna Terzioglu, Cenk Aypak, Filiz Y Onat, Esra Küçükibrahimoglu, Aydan E Özkaynakçi, M Zafer Gören",Journal of pharmacological sciences,The Japanese Pharmacological Society,2006,15,0.9852438366024834,2006-01-01,16,1.050926759042649
3646,Increased noradrenaline levels in the rostral pons can be reversed by M1 antagonist in a rat model of post-traumatic stress disorder,"Berna Terzioğlu, Melisa Kaleli, Banu Aydın, Sema Ketenci, Hülya Cabadak, M Zafer Gören",Neurochemical research,Springer US,2013,14,1.8328550932568148,2013-08-01,15,1.9637733142037301
3647,"Subtypes of muscarinic receptors in rat duodenum A comparison with rabbit vas deferens, rat atria, guinea-pig ileum and gallbladder by using imperialine","Hüseyin Akbulut, Zafer Gören, Ece İskender, Aylin Eraslan, Osman Özdemir, Şule Oktay",General Pharmacology: The Vascular System,Pergamon,1999,14,0.636839481555334,1999-04-01,15,0.6823280159521435
3648,Role of paraventricular and dorsomedial nuclei of the hypothalamus and central nucleus of the amygdala on muscimol‐induced cardiovascular responses,"Z Gören, N Asian, K Berkman, T Şan, O Sule, F Onat",Fundamental & clinical pharmacology,Blackwell Publishing Ltd,1997,14,0.5947392923649907,1997-09-10,15,0.6372206703910615
3649,Modulation of the pressor response elicited by carbachol and electrical stimulation of the amygdala by muscarinic antagonists in conscious rats,"Neslihan Aslan, Zafer Gören, Uǧur Özkutlu, Filiz Onat, Sule Oktay",British journal of pharmacology,Blackwell Publishing Ltd,1997,13,0.5439018798716185,1997-05-01,14,0.5857404860155891
3650,D-Cycloserine acts via increasing the GluN1 protein expressions in the frontal cortex and decreases the avoidance and risk assessment behaviors in a rat traumatic stress model,"Gökçe Elif Sarıdoğan, Aslı Aykaç, Hülya Cabadak, Cem Cerit, Mecit Çalışkan, M Zafer Gören",Behavioural brain research,Elsevier,2015,12,2.2087745839636916,2015-10-15,13,2.3928391326273326
3651,Potential drug? drug interactions in a medical intensive care unit of a university hospital,"Medine Gülçebi İdriz Oğlu, Esra Küçükibrahimoğlu, Atila Karaalp, Özlem Sarikaya, Mahluga Demirkapu, Filiz Onat, Mehmet Zafer Gören",Turkish journal of medical sciences,The Scientific and Technological Research Council of Turkey,2016,11,2.2355233853006684,2016-04-19,12,2.4387527839643655
3652,"Effects of caffeine on exercise performance, lactate, ffa, triglycerides, prolactin, cortisol and amylase in maximal aerobic exercise","İ Peker, Z Gören, F Çiloglu, K Karacabey, R Ozmerdivenli, Ö Saygın",Biotechnology & Biotechnological Equipment,Taylor & Francis,2005,11,0.6779804120229652,2005-01-01,12,0.739614994934144
3653,The influence of dorsomedial hypothalamic nucleus on contralateral paraventricular nucleus in NMDA-mediated cardiovascular responses,"M Zafer Gören, H Raci Yananlı, Kemal Berkman, Filiz Onat, Rezzan Aker",Brain research,Elsevier,2003,11,0.6126964748969937,2003-04-11,12,0.6683961544330841
3654,The role of nitric oxide in the reversal of hemorrhagic shock by oxotremorine,"M Zafer Gören, Ahmet Akıcı, Atila Karaalp, Rezzan Aker, Şule Oktay",European journal of pharmacology,Elsevier,2001,11,0.565015479876161,2001-10-05,12,0.6163805235012665
3656,"Effect of pirenzepine, a muscarinic M1 receptor antagonist, on amygdala kindling in rat","Esat Eşkazan, Rezzan Aker, Filiz Onat, Sabahat Köseoğlu, M Zafer Gören, Alper Hasanoğlu",Epilepsy research,Elsevier,1999,10,0.46758903407635155,1999-11-05,11,0.5143479374839867
3657,5-hydroxytryptamine release in the anterior hypothalamic and the hippocampal areas of cholestatic rats,"Berna Terzioğlu, Cenk Aypak, Hasan Raci Yananlı, Esra Küçükibrahimoğlu, Cihan Yurdaydın, M Zafer Gören",Life sciences,Pergamon,2006,8,0.5285067873303168,2006-02-02,9,0.5945701357466063
3659,GABA and l-glutamic acid release in en bloc resection slices of human hippocampus; an in vitro microdialysis study,"MZ Gören, FİLİZ Onat, Ç Özkara, E Özyurt, E Eşkazan, REZZAN Aker",Neurological Sciences,Springer-Verlag Italia,2001,8,0.40719564914237905,2001-08-01,9,0.45809510528517644
3660,Effect of muscimol on cholinomimetic-induced cardiovascular responses in rats,"Filiz Onat, Tahir Tellioğlu, Rezzan Aker, Zafer Gören, Ece İskender, Şule Oktay",European journal of pharmacology,Elsevier,1998,8,0.35863424220093343,1998-12-04,9,0.4034635224760501
3661,Identification of heroin in street doses using 1D-TOCSY nuclear magnetic resonance,"N Suryaprakash, Myriam Azoury, Zafrir Goren, Raz Jelinek",Journal of Forensic Science,ASTM International,2000,7,0.34043970686209196,2000-09-01,8,0.38907395069953365
3662,Role of the AV3V region in the pressor responses induced by amygdala stimulation,"Tahir Tellioğlu, Neslihan Aslan, Zafer Gören, Filiz Onat, Şule Oktay",European journal of pharmacology,Elsevier,1997,7,0.2983418963101354,1997-10-08,8,0.34096216721158334
3663,Potential drug-drug interactions among prescriptions for elderly patients in primary health care,"Zafer Gören, Mahluga J Demirkapu, Gökçe Akpinar Acet, Sanda Cali, Medine Gülçebi Idriz Oğlu",Turkish journal of medical sciences,The Scientific and Technological Research Council of Turkey,2017,6,1.477732793522267,2017-02-27,7,1.724021592442645
3664,Effects of combined estrogen and progesterone replacement treatment on detrusor contractility and histology in oophorectomized rats,"Sema Etiz Sayharman, Nihan Tosun, Nurettin Aka, Gültekin Köse, Ali Tekin, Zafer Gören",Journal of Obstetrics and Gynaecology Research,Blackwell Publishing Asia,2011,6,0.6390428946600525,2011-11-01,7,0.7455500437700613
3665,Effects of agmatine on the survival rate in rats bled to hemorrhage,"Fethi Gül, Tuba Pelit, Berna Terzioğlu, Osman Ekinci, M Zafer Gören",Arzneimittelforschung,Editio Cantor Verlag,2011,6,0.6014831090359791,2011-04-01,7,0.7017302938753089
3666,Changes in baroreflex responses of kindled rats,"Çiğdem Apaydin Kaya, Aydan Ergün Özkaynakçi, M Zafer Gören, Filiz Yilmaz Onat",Epilepsia,Blackwell Science Inc,2005,6,0.37352891011427597,2005-03-01,7,0.4357837284666553
3667,The role of adenosine A1 receptors in the nucleus accumbens during morphine withdrawal,"Mahluga Jafarova Demirkapu, Hasan Raci Yananlı, Melisa Kaleli, Halil Eren Sakalli, Mehmet Zafer Gören, Betilay Topkara",Clinical and Experimental Pharmacology and Physiology,couldnt find,2020,5,5.169971671388102,2020-04-01,6,6.203966005665722
3668,Rosiglitazone attenuates liver inflammation in a rat model of non-alcoholic steatohepatitis,"V Tahan, F Eren, D Yavuz, E Emekli, M Yuksel, Z Goren, C Celikel, G Haklar, E Avsar, N Tozun",Journal of Hepatology,Elsevier,2003,5,0.2780740515008381,2003-04-01,6,0.33368886180100565
3669,Formulation and evaluation of salbutamol sulphate tablets prepared by direct compression using various excipients: statistical comparison of dissolution methods and tablet …,"Mine ÖZYAZICI, Ferhan SEVG",FABAD J. Pharm. Sci,couldnt find,2003,5,0.27431234029761015,2003-01-01,6,0.32917480835713214
3671,Contribution of M1 and M2 muscarinic receptor subtypes to convulsions in fasted mice treated with scopolamine and given food,"Merve Saygı Bacanak, Banu Aydın, Hülya Cabadak, Asiye Nurten, Mehmet Zafer Gören, Nurhan Enginar",Behavioural brain research,Elsevier,2019,4,2.1693907875185734,2019-05-17,5,2.7117384843982166
3672,Estimation of chronological age from postmortem tissues based on amino acid racemization,"Sıtkı Tiplamaz, Mehmet Zafer Gören, Nurşen Turan Yurtsever",Journal of forensic sciences,couldnt find,2018,4,1.5682062298603652,2018-09-01,5,1.9602577873254565
3673,Altered ratio of proapoptotic and antiapoptotic proteins in different brain regions of female rats in model of post-traumatic stress disorder/[Post-travmatik stres hastalığı …,"Aslı Aykaç, Mehmet Zafer Gören, Hülya Cabadak",Turkish Journal of Biochemistry,De Gruyter,2015,4,0.6603346901854364,2015-03-01,5,0.8254183627317955
3674,Noradrenaline and post-traumatic stress disorder,"MZ Gören, H Cabadak",Comprehensive guide to post-traumatic stress disorder,Springer International Publishing,2014,4,0.5540796963946869,2014-01-01,5,0.6925996204933587
3675,Extracellular Concentrations of Catecholamines and Amino Acids in the Dorsomedial Hypothalamus of Kindled Rats,"M Zafer Gören, Rezzan Aker, H Raci Yananlı, Filiz Yılmaz Onat",Pharmacology,Karger Publishers,2003,3,0.16458740417856607,2003-01-01,4,0.2194498722380881
